time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2017-12-29T00:00,61,28.4,23.3,25.733332,33.8,28.2,30.779165,2017-12-29T05:40,2017-12-29T18:09,3.8000002,3.8000002,0,10,10.5,22.7,298.76752,17.33,3.46
2017-12-30T00:00,63,29,23.8,26.000002,34.1,29,31.112503,2017-12-30T05:40,2017-12-30T18:09,7.2000003,7.2000003,0,7,11,22.3,274.2947,15.62,3.25
2017-12-31T00:00,63,30.1,23.7,26.404167,36.5,28.1,31.0875,2017-12-31T05:41,2017-12-31T18:09,12,12,0,5,14.9,33.8,246.25047,20.98,4.3
2018-01-01T00:00,51,31.1,23.6,26.90834,36.6,27.5,31.049997,2018-01-01T05:42,2018-01-01T18:10,0.2,0.2,0,1,13.2,23.8,248.3295,23.02,4.9800005
2018-01-02T00:00,53,31.2,24,26.975004,37.8,27.8,31.699999,2018-01-02T05:42,2018-01-02T18:10,1.3000001,1.3000001,0,3,10,21.6,232.4651,22.41,4.69
2018-01-03T00:00,63,30.6,23.6,26.637499,37.6,28.6,32.274998,2018-01-03T05:43,2018-01-03T18:11,9,9,0,7,8.9,23,253.37541,22.42,4.56
2018-01-04T00:00,63,30,24.7,26.833334,35.9,29.6,31.895836,2018-01-04T05:43,2018-01-04T18:11,11.099999,11.099999,0,14,12.8,33.1,232.91234,16.97,3.6399996
2018-01-05T00:00,53,28.3,24.4,25.699999,32,28.5,29.912498,2018-01-05T05:43,2018-01-05T18:11,7.1999993,7.1999993,0,24,15.9,30.6,239.48984,9.07,2.1399999
2018-01-06T00:00,55,29.8,23.9,26.279165,33.7,27.3,29.908335,2018-01-06T05:44,2018-01-06T18:12,4.7,4.7,0,10,15.9,40.7,237.2859,15.15,3.45
2018-01-07T00:00,51,29.3,24,26.22917,33.9,28,30.312494,2018-01-07T05:44,2018-01-07T18:12,0.3,0.3,0,1,14.4,28.4,250.46037,14.94,3.2799997
2018-01-08T00:00,63,28.7,23.9,26.02083,34.6,28.3,30.820833,2018-01-08T05:45,2018-01-08T18:12,11.599999,11.599999,0,16,13.5,27,274.95892,19.53,3.86
2018-01-09T00:00,63,27.1,23.5,25.3375,32.8,28.4,30.283333,2018-01-09T05:45,2018-01-09T18:13,12,12,0,16,13.9,31,314.2152,16.56,3.1399999
2018-01-10T00:00,61,29.8,23,26.0375,35,27.6,30.695831,2018-01-10T05:46,2018-01-10T18:13,3.5,3.5,0,11,13.4,33.8,275.7788,21.27,4.3200006
2018-01-11T00:00,51,29.6,24,26.341667,33.8,28.4,29.875006,2018-01-11T05:46,2018-01-11T18:13,0.90000004,0.90000004,0,5,16.8,36.7,257.59714,15.51,3.7199998
2018-01-12T00:00,51,28.9,24.2,26.75,33.4,28.6,30.708328,2018-01-12T05:47,2018-01-12T18:14,0.8,0.8,0,5,15.2,36.4,282.14282,18.73,4.0600004
2018-01-13T00:00,55,28.9,23.7,26.374998,33.6,26.5,30.120832,2018-01-13T05:47,2018-01-13T18:14,3.2,3.2,0,6,15.5,46.1,270.17935,20.44,4.3100004
2018-01-14T00:00,61,27.8,23.6,25.266668,31.1,26.4,28.824999,2018-01-14T05:48,2018-01-14T18:14,9.500001,9.500001,0,16,15.9,38.5,262.2387,13.19,2.8500001
2018-01-15T00:00,61,27.6,23.7,25.129168,30.8,26.8,28.483332,2018-01-15T05:48,2018-01-15T18:15,17.599998,17.599998,0,22,19.1,43.2,254.9892,12.75,2.7399998
2018-01-16T00:00,53,26.8,23.7,24.879164,29.3,24.8,27.370832,2018-01-16T05:49,2018-01-16T18:15,4.6,4.6,0,17,16.2,52.2,253.77972,13.59,3.2399995
2018-01-17T00:00,53,28.5,23.4,25.4625,32.6,27.4,29.304169,2018-01-17T05:49,2018-01-17T18:15,6.999999,6.999999,0,16,14.3,34.2,252.9961,14.35,3.08
2018-01-18T00:00,63,27.6,23.2,25.008333,32.1,27.2,29.462502,2018-01-18T05:50,2018-01-18T18:15,15.200001,15.200001,0,16,12.6,37.4,257.47116,12.19,2.45
2018-01-19T00:00,61,26.9,24.1,25.037498,30,27.5,28.408333,2018-01-19T05:50,2018-01-19T18:16,15.500001,15.500001,0,17,18.5,40.7,242.58604,7.26,1.83
2018-01-20T00:00,55,28.8,23.7,25.675001,31.3,26.4,28.712496,2018-01-20T05:50,2018-01-20T18:16,8.299999,8.299999,0,16,21.7,55.4,244.03075,17.11,3.6699996
2018-01-21T00:00,51,28.7,24.4,26.2125,32.6,27.8,29.683334,2018-01-21T05:51,2018-01-21T18:16,1.8000001,1.8000001,0,10,17.7,47.2,246.49315,15.54,3.4899998
2018-01-22T00:00,61,27.2,24.6,25.308332,30.9,27.5,28.866663,2018-01-22T05:51,2018-01-22T18:16,7.7000003,7.7000003,0,13,16.7,43.9,244.701,10.1,2.36
2018-01-23T00:00,61,28.9,24,26.029167,35.7,28.1,30.608337,2018-01-23T05:52,2018-01-23T18:16,8.8,8.8,0,13,16.1,40.7,271.25522,20.16,3.95
2018-01-24T00:00,61,29.3,23.4,26.287498,35.1,28,30.775002,2018-01-24T05:52,2018-01-24T18:16,3.8999999,3.8999999,0,9,15.1,39.2,258.26437,20.34,4.200001
2018-01-25T00:00,51,28.9,24.7,26.404167,33,28.3,29.70833,2018-01-25T05:52,2018-01-25T18:17,0.90000004,0.90000004,0,5,18.8,46.8,246.45657,19.74,4.28
2018-01-26T00:00,53,28.7,24,26.033333,32.5,27.7,29.65833,2018-01-26T05:53,2018-01-26T18:17,5.5999994,5.5999994,0,12,21.6,55.8,251.0063,19.4,3.87
2018-01-27T00:00,51,29,24.6,26.687502,33.4,27.9,30.191664,2018-01-27T05:53,2018-01-27T18:17,0.8,0.8,0,5,19.7,46.1,266.69818,20.07,4.26
2018-01-28T00:00,63,27.7,24.9,25.920832,30.3,27.6,28.608335,2018-01-28T05:53,2018-01-28T18:17,9.4,9.4,0,12,23.1,56.5,256.0164,14.14,3.3799996
2018-01-29T00:00,61,25.2,23.8,24.408335,28.3,26.8,27.583334,2018-01-29T05:54,2018-01-29T18:17,22,22,0,23,18.8,34.6,253.37411,5.72,1.3699999
2018-01-30T00:00,63,27.6,23.6,25.254166,30.8,26.8,28.279167,2018-01-30T05:54,2018-01-30T18:17,8.6,8.6,0,12,21.4,45.4,252.58965,13.75,2.9399998
2018-01-31T00:00,55,28.8,24.2,25.883333,33.8,27.7,29.849998,2018-01-31T05:54,2018-01-31T18:17,2.7000003,2.7000003,0,5,15.5,38.9,256.18207,16.58,3.42
2018-02-01T00:00,55,29,24.2,26.0625,34.8,28.4,30.504164,2018-02-01T05:55,2018-02-01T18:17,5.7999997,5.7999997,0,15,13.8,34.6,275.2437,16.58,3.3899996
2018-02-02T00:00,53,29.4,24.1,26.52917,35,28.4,30.949997,2018-02-02T05:55,2018-02-02T18:17,2.4,2.4,0,9,15.9,38.2,284.91208,21.4,4.2700005
2018-02-03T00:00,55,28.6,23.5,26.008337,35,27.8,30.733335,2018-02-03T05:55,2018-02-03T18:17,5.6999993,5.6999993,0,15,11.7,36,299.09103,18.44,3.6599998
2018-02-04T00:00,61,28.2,23.6,25.791672,34.3,28.2,30.695831,2018-02-04T05:55,2018-02-04T18:17,6.7999997,6.7999997,0,20,15.3,33.8,305.844,20.51,3.8500001
2018-02-05T00:00,53,27.9,23.3,25.233332,33.1,27.5,29.529161,2018-02-05T05:56,2018-02-05T18:17,6.4999995,6.4999995,0,19,13.4,36,267.7494,14.96,2.9899998
2018-02-06T00:00,63,27.8,23.2,25.091665,32.2,27.6,29.416664,2018-02-06T05:56,2018-02-06T18:17,19.399998,19.399998,0,22,15.7,34.6,298.3929,17.47,3.37
2018-02-07T00:00,53,27.5,23,25.179163,31.8,27.2,29.375,2018-02-07T05:56,2018-02-07T18:17,5.6999993,5.6999993,0,19,13.2,30.2,292.65436,14.44,2.9299998
2018-02-08T00:00,63,27.7,23.2,25.2875,32.1,27.5,29.658335,2018-02-08T05:56,2018-02-08T18:16,17.199999,17.199999,0,19,14.6,33.1,300.52008,15.49,2.99
2018-02-09T00:00,63,28.3,23.7,25.387499,34,27.5,29.658333,2018-02-09T05:56,2018-02-09T18:16,13,13,0,14,15.8,32.4,279.02222,17.43,3.3899999
2018-02-10T00:00,61,28.5,23,25.612501,33.8,27,29.975,2018-02-10T05:57,2018-02-10T18:16,3.4,3.4,0,7,16.2,31.3,279.91574,21.16,4.0400004
2018-02-11T00:00,61,27.9,23,25.366667,32.4,27.1,29.712502,2018-02-11T05:57,2018-02-11T18:16,7.3,7.3,0,20,17.3,32.8,303.8211,18.98,3.59
2018-02-12T00:00,63,27.7,23.5,25.129166,31.7,27.6,29.429169,2018-02-12T05:57,2018-02-12T18:16,19.9,19.9,0,24,17.6,35.3,304.85138,16.52,3.21
2018-02-13T00:00,53,28.3,23.2,25.675001,32.8,27.7,30.158333,2018-02-13T05:57,2018-02-13T18:16,3.5999997,3.5999997,0,15,16.2,30.2,287.50723,18.21,3.6299999
2018-02-14T00:00,63,28.2,23.8,25.645834,32.5,27.7,29.887499,2018-02-14T05:57,2018-02-14T18:16,10.9,10.9,0,18,14.2,30.2,274.02673,15.89,3.1699998
2018-02-15T00:00,63,27.5,23.8,24.737501,31.3,27.6,28.891668,2018-02-15T05:57,2018-02-15T18:15,18.8,18.8,0,20,15.9,35.6,260.65933,9.56,1.98
2018-02-16T00:00,53,28.8,23.6,25.775002,33.2,27.8,30.012499,2018-02-16T05:57,2018-02-16T18:15,3.6000001,3.6000001,0,13,15.9,34.2,266.94473,15.81,3.24
2018-02-17T00:00,63,29.1,23.5,25.679169,34.7,27.6,30.020834,2018-02-17T05:58,2018-02-17T18:15,8.2,8.2,0,7,16.6,33.8,265.28903,21.1,4.0299997
2018-02-18T00:00,61,28.7,23.9,25.96667,34,28.2,30.670832,2018-02-18T05:58,2018-02-18T18:15,6.799999,6.799999,0,13,14.6,28.4,277.9892,18.74,3.6799998
2018-02-19T00:00,63,29.2,23.6,25.89583,35.4,28.2,30.966665,2018-02-19T05:58,2018-02-19T18:14,12.900001,12.900001,0,14,14.8,31.3,276.7348,19.84,3.8700001
2018-02-20T00:00,63,29.2,23.6,26.054167,35,28.7,31.25,2018-02-20T05:58,2018-02-20T18:14,10.3,10.3,0,15,13.7,28.8,275.06183,20.11,3.9299998
2018-02-21T00:00,63,29.4,23.6,25.95833,35.5,28.2,31.050003,2018-02-21T05:58,2018-02-21T18:14,12.2,12.2,0,14,14.3,28.4,282.76053,21.91,4.31
2018-02-22T00:00,53,28.4,23.4,25.725,34.5,28.4,30.966661,2018-02-22T05:58,2018-02-22T18:14,4.3,4.3,0,13,10.3,25.2,307.58316,17.76,3.52
2018-02-23T00:00,61,28.7,23.3,25.487501,33.9,28.2,30.29167,2018-02-23T05:58,2018-02-23T18:13,9.200001,9.200001,0,16,13.4,25.9,295.52484,18.08,3.5599997
2018-02-24T00:00,61,29.1,23.2,26,35.5,27.8,31.074999,2018-02-24T05:58,2018-02-24T18:13,5.6000004,5.6000004,0,10,12.9,26.6,299.85196,21.14,4.2
2018-02-25T00:00,61,29.2,23,25.866669,36.3,27.5,31.070833,2018-02-25T05:58,2018-02-25T18:13,6.6,6.6,0,16,11.4,23.4,284.41016,20.93,4.1600003
2018-02-26T00:00,61,27.7,23.2,25.220833,33.3,28,30.458334,2018-02-26T05:58,2018-02-26T18:12,17.800001,17.800001,0,20,8.4,19.8,305.08005,15.27,3.03
2018-02-27T00:00,53,29.2,23.4,26.037504,34.1,28.3,30.895836,2018-02-27T05:58,2018-02-27T18:12,1.9000001,1.9000001,0,7,9.9,22.3,276.3085,17.29,3.53
2018-02-28T00:00,63,27.7,23.5,25.52083,33.3,28.3,30.829168,2018-02-28T05:58,2018-02-28T18:12,13.900001,13.900001,0,15,10,23.4,316.45007,15.79,3.1199996
2018-03-01T00:00,63,29.2,23.8,25.979166,36.1,29,31.495834,2018-03-01T05:58,2018-03-01T18:11,14.9,14.9,0,13,9.5,24.8,299.4155,20.79,4.1400003
2018-03-02T00:00,53,29.9,23.6,26.566664,37.9,28.3,32.095833,2018-03-02T05:58,2018-03-02T18:11,2.1,2.1,0,6,9.7,22.3,261.6562,22.04,4.4600005
2018-03-03T00:00,61,28.7,24.4,26.383333,34.4,29.9,32.07083,2018-03-03T05:58,2018-03-03T18:11,6.8999996,6.8999996,0,16,9.7,23.8,8.914836,16.38,3.2600002
2018-03-04T00:00,63,29.8,23.4,26.033333,36.5,28.4,31.574999,2018-03-04T05:58,2018-03-04T18:10,8.2,8.2,0,17,9.8,23.4,321.34012,18.18,3.6399999
2018-03-05T00:00,61,28.5,23.5,25.73333,35,28.2,31.170832,2018-03-05T05:58,2018-03-05T18:10,13.500001,13.500001,0,19,7.3,23.4,275.63583,16.99,3.3899999
2018-03-06T00:00,63,28.9,23.7,25.9,35.8,28.9,31.158333,2018-03-06T05:58,2018-03-06T18:09,6.2999997,6.2999997,0,7,9.8,24.1,264.55975,17.71,3.58
2018-03-07T00:00,63,29.3,23.5,26.141668,35.4,27.6,30.904167,2018-03-07T05:58,2018-03-07T18:09,7.1,7.1,0,11,17.5,30.2,250.97763,20.61,4.0400004
2018-03-08T00:00,63,28.5,23.3,25.65,34.4,28.1,30.770834,2018-03-08T05:58,2018-03-08T18:09,9.900001,9.900001,0,13,9.2,28.8,262.66144,15.08,3.0899997
2018-03-09T00:00,63,29.2,23.8,25.966667,34.8,28.7,31.237495,2018-03-09T05:58,2018-03-09T18:08,9.9,9.9,0,11,13.8,31,276.67978,17.92,3.6100001
2018-03-10T00:00,53,28.4,23.5,25.595833,34,28.2,30.516665,2018-03-10T05:57,2018-03-10T18:08,6.2,6.2,0,16,12.4,25.2,299.7659,12.87,2.6399999
2018-03-11T00:00,63,28.4,23.6,25.404167,33.1,27.8,30.05417,2018-03-11T05:57,2018-03-11T18:07,30.499998,30.499998,0,23,12.1,24.8,278.53714,13.77,2.82
2018-03-12T00:00,63,28.3,24,25.499998,32.9,28.1,29.741663,2018-03-12T05:57,2018-03-12T18:07,13.300001,13.300001,0,15,14.7,29.5,280.16043,15.86,3.12
2018-03-13T00:00,61,28.5,23.7,25.525002,33.6,28,29.887503,2018-03-13T05:57,2018-03-13T18:06,5.8,5.8,0,9,12,25.2,277.06757,16.41,3.27
2018-03-14T00:00,53,29.8,23,26.312498,36.6,27.5,31.491667,2018-03-14T05:57,2018-03-14T18:06,2.3,2.3,0,6,10.3,27,275.60733,22.65,4.5400004
2018-03-15T00:00,61,31,22.9,27.050001,37.7,27.5,32.345833,2018-03-15T05:57,2018-03-15T18:05,1.7,1.7,0,2,11.3,28.4,235.91846,24.47,5.0400004
2018-03-16T00:00,61,30.4,23.5,26.620832,37,28.1,32.06667,2018-03-16T05:57,2018-03-16T18:05,4.2,4.2,0,6,7.2,21.6,153.88612,22.94,4.65
2018-03-17T00:00,61,29.7,23.8,26.220833,36,28.9,31.566668,2018-03-17T05:57,2018-03-17T18:05,7.3999996,7.3999996,0,14,9.1,26.3,236.3781,17.02,3.4799995
2018-03-18T00:00,51,29.8,23.1,26.175001,36.2,27.8,31.412497,2018-03-18T05:57,2018-03-18T18:04,0.7,0.7,0,3,7.9,18.7,84.6234,19.29,3.9700003
2018-03-19T00:00,63,29.7,23.2,25.966665,36.6,28,31.32083,2018-03-19T05:56,2018-03-19T18:04,8.5,8.5,0,16,10.8,23,318.5896,20.96,4.21
2018-03-20T00:00,63,30.6,23.3,26.412498,38.7,28.1,32.195835,2018-03-20T05:56,2018-03-20T18:03,4.6,4.6,0,5,10.5,27.4,259.136,23.44,4.71
2018-03-21T00:00,53,29.2,24.2,25.85,33.8,27.8,29.470833,2018-03-21T05:56,2018-03-21T18:03,2.6,2.6,0,7,22.1,43.2,255.9013,17.08,3.4799998
2018-03-22T00:00,63,29.1,24.3,26.312502,34.5,28.2,30.85,2018-03-22T05:56,2018-03-22T18:02,11.3,11.3,0,8,15,36.7,263.12064,17.98,3.6399999
2018-03-23T00:00,61,29.9,23.1,26.137499,35.7,27.7,31.079165,2018-03-23T05:56,2018-03-23T18:02,5.4000006,5.4000006,0,7,12.5,25.2,272.67987,19.77,4.0200005
2018-03-24T00:00,61,30,23.9,25.67083,35.5,28.3,30.404165,2018-03-24T05:56,2018-03-24T18:01,7.2,7.2,0,10,9.5,35.6,248.4286,14.27,2.9699998
2018-03-25T00:00,55,30,23.5,26.387503,35.4,27.6,30.870836,2018-03-25T05:56,2018-03-25T18:01,2.1000001,2.1000001,0,4,12.8,29.2,244.68842,19.9,4.0600004
2018-03-26T00:00,63,28.4,23.5,25.570831,33.5,28,30.116667,2018-03-26T05:56,2018-03-26T18:00,19.5,19.5,0,8,13.7,29.5,257.24246,15.36,3.0599997
2018-03-27T00:00,63,28.6,23.8,25.883331,34.9,27.7,30.525,2018-03-27T05:55,2018-03-27T18:00,8.3,8.3,0,10,9.2,25.9,250.1319,17.76,3.5300002
2018-03-28T00:00,61,30.2,23.4,26.295832,37.4,27.5,31.395834,2018-03-28T05:55,2018-03-28T17:59,2.8999999,2.8999999,0,3,9.6,20.9,246.6793,22.42,4.5600004
2018-03-29T00:00,61,30.4,23.2,26.624998,37.1,27.1,31.64583,2018-03-29T05:55,2018-03-29T17:59,2.7,2.7,0,4,11.3,21.6,246.96954,23.37,4.72
2018-03-30T00:00,1,30.7,23,26.729166,37.4,27.1,31.237497,2018-03-30T05:55,2018-03-30T17:59,0,0,0,0,12.3,20.2,248.45895,23.44,4.930001
2018-03-31T00:00,61,29.9,24.4,26.791666,35.3,28.4,30.999998,2018-03-31T05:55,2018-03-31T17:58,2,2,0,2,15.7,29.9,254.7313,21.99,4.4800005
2018-04-01T00:00,63,30,24.1,26.42083,36,27.9,30.862505,2018-04-01T05:55,2018-04-01T17:58,5.7,5.7,0,6,15.8,33.5,257.01892,21.16,4.2
2018-04-02T00:00,61,29,23.9,26.233332,35.2,28.6,31.091673,2018-04-02T05:55,2018-04-02T17:57,4.1,4.1,0,12,12.5,32.4,268.62717,19.23,3.78
2018-04-03T00:00,63,29.7,23.6,26.270836,36.1,28.2,31.537504,2018-04-03T05:55,2018-04-03T17:57,15.1,15.1,0,8,10.2,23,266.14554,20.67,4.13
2018-04-04T00:00,61,30,23.7,26.358332,37.5,28.5,32.008335,2018-04-04T05:54,2018-04-04T17:56,6.7,6.7,0,13,9.7,21.2,287.9279,20.62,4.15
2018-04-05T00:00,53,30.3,23.6,26.470833,37.1,28.5,31.929163,2018-04-05T05:54,2018-04-05T17:56,3.1000001,3.1000001,0,13,8.6,20.2,105.403435,21.87,4.4100003
2018-04-06T00:00,53,30.2,24.1,26.845839,37.3,28.6,32.325,2018-04-06T05:54,2018-04-06T17:55,3,3,0,9,9.2,24.1,116.56497,22.03,4.44
2018-04-07T00:00,61,30,24.2,26.345835,36,28.9,31.541666,2018-04-07T05:54,2018-04-07T17:55,9.3,9.3,0,11,10.7,23.8,95.40825,21.71,4.33
2018-04-08T00:00,63,27.8,24,25.3375,33.5,28,29.791664,2018-04-08T05:54,2018-04-08T17:54,10.100001,10.100001,0,15,14.7,28.4,87.76582,16.46,3.1399999
2018-04-09T00:00,61,28.7,23.2,25.629168,34.2,28.1,30.545835,2018-04-09T05:54,2018-04-09T17:54,6.5,6.5,0,16,9.7,23,85.32084,17.36,3.3799999
2018-04-10T00:00,3,30,23.2,26.541664,35.6,27.9,31.662498,2018-04-10T05:54,2018-04-10T17:53,0,0,0,0,13.4,28.8,86.86656,20.94,4.250001
2018-04-11T00:00,51,30.3,23.6,26.987501,36.1,28.4,32.187496,2018-04-11T05:54,2018-04-11T17:53,0.2,0.2,0,2,12.6,27.4,79.06412,23.05,4.6700006
2018-04-12T00:00,55,29.7,24.2,26.641668,35.7,29.4,31.825003,2018-04-12T05:53,2018-04-12T17:53,3.4,3.4,0,9,14.2,29.5,77.544846,19.44,3.8200002
2018-04-13T00:00,61,30.7,23.9,26.800003,36.7,29.1,32.41667,2018-04-13T05:53,2018-04-13T17:52,9.6,9.6,0,8,11.7,28.4,79.8458,22.53,4.53
2018-04-14T00:00,63,29.8,24.4,26.6875,36.2,29.5,32.433334,2018-04-14T05:53,2018-04-14T17:52,14.299999,14.299999,0,12,10.8,24.8,94.78838,17.7,3.56
2018-04-15T00:00,61,30.5,23.6,26.824999,38.2,28.5,32.462498,2018-04-15T05:53,2018-04-15T17:51,4.1,4.1,0,6,9.8,23,180.74892,20.29,4.14
2018-04-16T00:00,51,29.9,23.4,26.624994,36.5,28.3,32.145832,2018-04-16T05:53,2018-04-16T17:51,1.3000001,1.3000001,0,6,9.3,21.2,263.28986,20.94,4.21
2018-04-17T00:00,51,29.3,24.4,26.60417,36.1,29.7,32.370834,2018-04-17T05:53,2018-04-17T17:51,1.2,1.2,0,7,11.6,20.5,58.49582,18.85,3.7299998
2018-04-18T00:00,61,29.9,23.6,26.425001,37.1,28.4,32.104164,2018-04-18T05:53,2018-04-18T17:50,5.6,5.6,0,8,8,20.5,144.46213,20.79,4.19
2018-04-19T00:00,51,29.7,23.9,26.600004,36.2,29,32.304165,2018-04-19T05:53,2018-04-19T17:50,1.2,1.2,0,9,6.5,20.5,142.47148,18.65,3.73
2018-04-20T00:00,55,29.3,24,26.566666,35.9,29.2,32.13333,2018-04-20T05:53,2018-04-20T17:50,2.9,2.9,0,9,8.4,19.1,82.35507,18.24,3.62
2018-04-21T00:00,61,29.5,23.5,26.391665,36.5,28.2,31.758333,2018-04-21T05:53,2018-04-21T17:49,3,3,0,5,8.7,22,103.96493,18.33,3.74
2018-04-22T00:00,61,29.9,23.8,26.629166,36,28.7,32.229168,2018-04-22T05:53,2018-04-22T17:49,3.1,3.1,0,5,9.3,23,111.3094,19.84,3.98
2018-04-23T00:00,53,26.8,24.1,25.387497,32.7,29.4,30.779165,2018-04-23T05:53,2018-04-23T17:49,8.1,8.1,0,21,7.8,18.7,135.43733,6.65,1.4399998
2018-04-24T00:00,61,28.6,23.8,25.720835,34,28.9,30.820833,2018-04-24T05:53,2018-04-24T17:48,15.5,15.5,0,23,11.5,29.5,89.80511,13.06,2.6699998
2018-04-25T00:00,61,29,23.6,25.625,35.3,28.3,30.82917,2018-04-25T05:53,2018-04-25T17:48,5.8999996,5.8999996,0,15,9.3,21.2,189.97762,14.28,2.86
2018-04-26T00:00,61,27.6,24,25.637497,32.3,28.6,30.35,2018-04-26T05:53,2018-04-26T17:48,13.9,13.9,0,17,16.6,31,86.99939,14.36,2.75
2018-04-27T00:00,63,29.5,24.2,26.041664,34.4,28.3,30.604166,2018-04-27T05:53,2018-04-27T17:47,13.700001,13.700001,0,13,16.4,34.6,88.80861,18.75,3.61
2018-04-28T00:00,61,30,23.9,26.841667,36.5,27.8,32.020832,2018-04-28T05:53,2018-04-28T17:47,2.2,2.2,0,2,8,21.2,81.83401,20.2,4.13
2018-04-29T00:00,51,30.5,23.9,27.1625,37,29.1,32.708332,2018-04-29T05:53,2018-04-29T17:47,0.3,0.3,0,3,11,22.3,71.89614,20.69,4.24
2018-04-30T00:00,51,30.2,23.3,26.949997,35.9,27.9,31.991669,2018-04-30T05:53,2018-04-30T17:46,0.5,0.5,0,3,9.2,22.7,91.78986,21.64,4.3900003
2018-05-01T00:00,1,30.5,24.2,27.179167,35.7,28.3,31.579168,2018-05-01T05:53,2018-05-01T17:46,0,0,0,0,10.3,20.9,96.4957,22.39,4.68
2018-05-02T00:00,1,30.3,22.9,26.633337,36.5,27.1,31.283333,2018-05-02T05:53,2018-05-02T17:46,0,0,0,0,8.9,19.8,102.26478,22.01,4.54
2018-05-03T00:00,51,30.3,23,26.483332,36,27.2,31.454168,2018-05-03T05:53,2018-05-03T17:46,0.8,0.8,0,3,7.7,18,136.39708,20.75,4.19
2018-05-04T00:00,55,30,23.9,26.6,35.9,28.5,31.741667,2018-05-04T05:53,2018-05-04T17:45,2.6000001,2.6000001,0,5,9.7,19.4,119.46138,19.49,3.9499998
2018-05-05T00:00,2,30.3,23.3,26.875,35.7,27.9,31.833334,2018-05-05T05:53,2018-05-05T17:45,0,0,0,0,11.4,23,85.57313,20.53,4.21
2018-05-06T00:00,51,30.9,25,27.629168,36.1,30,32.13333,2018-05-06T05:53,2018-05-06T17:45,0.2,0.2,0,1,13.4,23.8,90.858284,22.29,4.7800007
2018-05-07T00:00,1,31,23.9,27.466661,36.1,28.3,32.008335,2018-05-07T05:53,2018-05-07T17:45,0,0,0,0,13.1,25.6,85.9044,23.07,4.83
2018-05-08T00:00,51,30.7,23.3,27.195833,37.2,27.5,32.2375,2018-05-08T05:53,2018-05-08T17:45,0.5,0.5,0,2,10,21.2,89.68346,23.08,4.7200003
2018-05-09T00:00,1,30.3,23.9,27.083334,35.9,28.7,32.095833,2018-05-09T05:53,2018-05-09T17:44,0,0,0,0,12.7,24.8,85.124886,22,4.5100007
2018-05-10T00:00,1,30.2,23.6,27.029167,35.2,28.2,31.695833,2018-05-10T05:53,2018-05-10T17:44,0,0,0,0,12.3,25.6,90.300766,21.17,4.3400006
2018-05-11T00:00,2,30.4,23.9,27.249992,34.9,28.5,31.712496,2018-05-11T05:53,2018-05-11T17:44,0,0,0,0,14.3,27,90.563095,21.17,4.4200006
2018-05-12T00:00,1,30.9,22.7,27.066668,36.5,26.6,31.737501,2018-05-12T05:53,2018-05-12T17:44,0,0,0,0,8.4,17.6,72.80139,22.89,4.77
2018-05-13T00:00,2,31.3,24.1,27.5375,36.9,29.1,32.654163,2018-05-13T05:53,2018-05-13T17:44,0,0,0,0,12.5,24.1,78.50077,21.63,4.5400004
2018-05-14T00:00,1,31.2,25.2,27.854166,36.3,30.4,33.000004,2018-05-14T05:53,2018-05-14T17:44,0,0,0,0,11.5,23,74.55854,21.56,4.55
2018-05-15T00:00,51,30.7,24.2,27.125,35.9,29,32.316666,2018-05-15T05:54,2018-05-15T17:44,0.90000004,0.90000004,0,4,15.3,31.3,85.41749,19.83,4.06
2018-05-16T00:00,63,30.9,24.8,26.958334,37.4,29.9,32.3125,2018-05-16T05:54,2018-05-16T17:44,12.500002,12.500002,0,7,11.8,26.3,96.65913,18.99,3.88
2018-05-17T00:00,61,30,24.5,26.349998,35.1,30,31.933329,2018-05-17T05:54,2018-05-17T17:43,4.1,4.1,0,8,12,28.1,88.02512,14.94,3.02
2018-05-18T00:00,61,29.5,24.2,26.287504,35.1,29.3,31.483332,2018-05-18T05:54,2018-05-18T17:43,3.5,3.5,0,5,14.8,30.6,90.00003,18.31,3.57
2018-05-19T00:00,61,28.1,23.5,25.554163,33.2,28.4,30.737503,2018-05-19T05:54,2018-05-19T17:43,7.7,7.7,0,12,12.4,24.8,89.99998,14.91,2.9199998
2018-05-20T00:00,51,29.7,23.6,26.5,35.5,28.5,31.391665,2018-05-20T05:54,2018-05-20T17:43,0.6,0.6,0,3,9,20.9,88.08022,16.69,3.5099998
2018-05-21T00:00,51,29.7,24,26.829168,35.2,28.9,31.720833,2018-05-21T05:54,2018-05-21T17:43,0.2,0.2,0,2,11.2,20.9,83.30972,17.8,3.7299998
2018-05-22T00:00,61,30.4,24.6,27.23333,35.8,29.7,32.291668,2018-05-22T05:55,2018-05-22T17:43,3,3,0,8,16.7,36.4,89.86767,19.43,3.9999998
2018-05-23T00:00,63,28.7,24.5,26.09167,35.4,29.7,31.587502,2018-05-23T05:55,2018-05-23T17:43,14.599999,14.599999,0,16,13.8,38.2,97.85322,13.98,2.76
